CODE_STATION,temp_moy_annuelle,cumul_pluv_annuel,precip_hiver,precip_ete,temp_min_hiver,temp_max_hiver,temp_min_ete,temp_max_ete,frequence_mois_secs,frequence_mois_tres_secs,X,Y
42,13.69288792220633,985.7299999999999,256.62,112.33999999999999,0.8965249748397691,11.09203718417289,14.923935483870967,29.39090322580645,0.3333333333333333,0.24166666666666667,766043,6307499
46,15.623025711990394,537.25,152.15,57.3,4.330291991101223,12.44435814926638,17.928594982078852,28.659383512544803,0.49166666666666664,0.4083333333333333,758274,6260978
53,15.002914226786377,795.02,221.85,102.9,3.7770083161184385,11.49987539064569,16.98020071684588,29.05752329749104,0.4166666666666667,0.30833333333333335,717338,6270710
54,15.557383532408142,564.35,170.87,62.129999999999995,3.9181011970973034,12.669200037078236,17.242602150537632,29.517229390681003,0.475,0.36666666666666664,713413,6241650
55,14.996639623832476,604.4399999999999,173.20999999999998,95.67999999999999,3.505286296943694,11.640343238518989,16.593422939068102,29.263770609318996,0.39166666666666666,0.275,670432,6246243
56,14.792830549155145,624.52,183.55,96.25,3.3580237300704487,11.44330883521373,16.27210035842294,29.17079211469534,0.36666666666666664,0.25833333333333336,669319,6247722
57,14.55672973387538,1006.65,273.0,107.72,2.731891784522485,11.004630674294189,16.171544802867384,29.60478853046595,0.30833333333333335,0.18333333333333332,725825,6293426
60,15.318704500812188,470.02,137.05,42.839999999999996,4.144278828327772,12.358837464908099,17.784333333333333,27.731057347670248,0.525,0.39166666666666666,745746,6247660
62,14.95355684556915,619.36,140.02,63.52,2.042230123417554,12.612622490598019,16.11430465949821,29.94669534050179,0.425,0.325,794287,6282342
63,15.395894121775518,665.79,171.89000000000001,67.53,3.2948865141162136,12.257728825679326,18.406767025089607,28.460559139784944,0.4166666666666667,0.325,777942,6275726
65,14.402996201687941,913.5,262.76,98.64000000000001,1.638394777265745,11.463857990359658,15.871516129032257,29.779695340501792,0.3,0.23333333333333334,755544,6282108
68,16.137877965155287,842.22,218.8,82.7,3.534865988664654,12.74240862863499,18.286189964157703,31.185530465949817,0.375,0.2833333333333333,769310,6280389
71,14.745485031869626,1080.31,282.53000000000003,130.28000000000003,2.029536919328354,11.77406734996557,15.796,30.89914695340502,0.24166666666666667,0.19166666666666668,760133,6316793
72,15.012356332874267,638.9399999999999,177.28,94.48,3.47193389480375,11.925966947401873,16.748437275985662,29.112437275985663,0.38333333333333336,0.30833333333333335,711893,6263998
75,14.290403271050726,1077.6,336.0,102.3,2.7130907357381218,11.470311059907834,15.329007168458782,28.903867383512544,0.3,0.21666666666666667,692834,6272899
81,14.939489481257834,668.55,198.85,82.6,2.316199878171513,12.66841848085174,15.685448028673836,30.01389964157706,0.38333333333333336,0.3,742720,6272804
82,10.292372606467504,1388.22,358.37,119.88,0.5078278775358864,5.63272286667726,13.65531541218638,22.918720430107523,0.15,0.1,719568,6295735
83,15.118786554063599,566.88,161.14000000000001,63.71999999999999,3.244829572540918,12.32033741193919,17.35005734767025,28.514584229390678,0.43333333333333335,0.36666666666666664,728702,6246970
84,14.6265591022653,667.56,194.92000000000002,86.71000000000001,2.445364558504158,11.428770724084961,16.17746594982079,29.58958781362007,0.35,0.2833333333333333,742043,6275773
86,15.05514554641842,589.45,157.05,86.7,3.0365109380793474,12.34304769850098,16.380114695340502,29.503415770609315,0.4166666666666667,0.2833333333333333,722006,6265213
87,14.575106080168439,875.8299999999999,227.86999999999998,110.07000000000001,1.0029784416547487,12.507837941628264,15.361118279569892,30.69389605734767,0.3333333333333333,0.26666666666666666,769044,6291404
88,14.986187985548316,648.92,191.5,82.74,2.5982738757349435,12.416738969225063,16.080659498207883,30.014885304659497,0.425,0.35,698120,6260210
89,14.828395714153292,592.55,164.3,82.45,2.6287603951480483,12.441545103024525,15.63432258064516,29.430017921146952,0.4166666666666667,0.325,705893,6252949
94,15.283264446165933,755.89,207.51999999999998,107.22,2.600188701732083,12.719188516340909,16.344340501792114,30.73303584229391,0.35833333333333334,0.24166666666666667,740965,6285147
96,15.116694227051221,718.89,166.26,80.02000000000001,2.5021639122834896,12.225744742835955,16.352645161290322,30.397580645161288,0.4,0.31666666666666665,787934,6293152
98,14.869463764853364,788.48,191.42000000000002,83.55,1.7795166587213305,11.91648736691562,16.112813620071684,30.826989247311825,0.38333333333333336,0.2833333333333333,779435,6293384
101,14.836110264712113,1178.45,329.15,125.95,2.0889449917898193,12.370248953864081,15.617720430107527,30.694336917562723,0.2833333333333333,0.20833333333333334,749817,6303792
104,13.814518949626569,1053.6100000000001,287.24,127.17999999999999,0.31343384183484285,11.772051088511043,14.674530465949822,29.61806093189964,0.275,0.175,758720,6298102
112,15.274032015290356,635.5899999999999,176.97,87.86999999999999,3.3427015466920915,12.299429127602098,16.963709677419352,29.49854121863799,0.39166666666666666,0.3,726847,6260399
113,15.250947785899678,629.06,176.88,88.01,3.3293682133587583,12.306095794268764,16.901659498207884,29.46432258064516,0.39166666666666666,0.31666666666666665,724638,6257177
114,15.789068369617036,533.0699999999999,148.07,48.2,5.9709133163832835,11.345633640552995,19.693519713261647,27.24727598566308,0.48333333333333334,0.39166666666666666,755907,6255534
121,14.68830343348871,990.2,255.65,113.0,1.1376283171778165,12.296182663276657,15.907365591397848,30.554562724014335,0.31666666666666665,0.23333333333333334,767999,6299147
123,15.246856214797749,728.76,171.0,73.3,2.174901345410244,12.641554107738758,16.234870967741934,30.787060931899642,0.4083333333333333,0.3,788384,6291971
127,14.666300331497078,681.35,210.82999999999998,86.07000000000001,3.221876953228455,11.432360824196197,16.541340501792114,28.87088888888889,0.4083333333333333,0.25833333333333336,690341,6251687
128,15.245835416777018,550.8,162.6,64.4,3.1502904020340057,12.601776444726944,16.642670250896057,29.64060215053763,0.475,0.375,747210,6264691
129,15.623320485257505,570.1899999999999,138.52,63.96,4.943113247523703,11.804058477673605,19.249648745519714,27.156602150537633,0.43333333333333335,0.36666666666666664,787453,6273617
130,14.869463764853364,788.48,191.42000000000002,83.55,1.7795166587213305,11.91648736691562,16.112813620071684,30.826989247311825,0.38333333333333336,0.2833333333333333,780051,6292699
136,14.923983035603934,575.53,163.31,70.92,3.008899306107315,12.340581466179351,16.331039426523297,28.944824372759854,0.4,0.2916666666666667,732658,6260153
151,14.924211082198918,576.3100000000001,163.29000000000002,70.22,3.0090068329890354,12.340581466179351,16.331039426523297,28.944824372759854,0.39166666666666666,0.3,732426,6259922
155,12.817937346610872,1584.11,398.21999999999997,151.95,0.39805021452407435,9.713925260871868,13.06127240143369,28.944663082437273,0.175,0.09166666666666666,750725,6331424
156,12.833565594266997,1475.6799999999998,380.61,145.97,0.943542030827904,10.603878780655755,13.11158422939068,27.908229390681004,0.175,0.08333333333333333,747802,6324373
159,14.883492445309603,1058.75,263.4,122.6,0.4192956459558239,12.583192303617777,15.4861146953405,32.10211111111111,0.30833333333333335,0.2,772811,6316569
161,15.478901526387343,639.0899999999999,146.62,73.57000000000001,2.5978732983738544,12.718385507706977,17.09232258064516,30.649555555555555,0.4166666666666667,0.31666666666666665,794374,6291312
163,13.284533025010152,1489.98,381.06,145.55,2.43986625350919,9.587702606070236,15.348544802867384,27.47616487455197,0.2,0.11666666666666667,750103,6324754
169,13.785313838568428,1221.27,298.56000000000006,134.6,0.4572710418984057,11.072343609301338,14.19727240143369,30.364792114695337,0.21666666666666667,0.15833333333333333,757455,6319996
173,14.089757752135393,871.93,202.85999999999999,101.7,0.3002761004290482,12.239085889083107,14.398415770609319,30.38601433691756,0.30833333333333335,0.175,786029,6308565
174,13.894948221789642,1293.49,344.16999999999996,123.57000000000001,1.4415628476084537,11.547435113088618,14.736756272401433,28.997724014336917,0.23333333333333334,0.15833333333333333,748075,6321274
175,14.802035959266911,767.22,179.23,87.7,1.7062693998622807,12.259426876423538,15.811114695340502,30.5386917562724,0.38333333333333336,0.2833333333333333,787656,6300160
176,15.642356135344386,546.5,143.47,52.529999999999994,4.634790772816357,12.278319958684252,18.287017921146955,27.878666666666668,0.43333333333333335,0.375,791779,6271845
180,11.47324267153098,1260.98,330.67,142.15,-0.1002370358599502,8.21752966258806,12.50068817204301,26.255089605734767,0.15833333333333333,0.09166666666666666,735367,6318784
203,15.83432171769338,588.9399999999999,174.95,73.09,3.648927379628158,12.678976111022829,17.211028673835123,30.911530465949816,0.475,0.39166666666666666,692829,6245449
214,12.0041061187916,1362.8,461.00999999999993,157.55,2.1146717251973093,8.10833134699931,14.581344086021506,24.628100358422937,0.13333333333333333,0.08333333333333333,659019,6256303
217,13.80076919902184,690.42,218.05,97.96000000000001,3.461440224588167,9.665656019916309,16.389548387096774,26.856953405017922,0.2916666666666667,0.19166666666666668,657887,6248492
236,15.184639186838993,605.0699999999999,194.39000000000001,87.65,3.930587822448223,11.519844668679486,17.369240143369172,29.05743369175627,0.4083333333333333,0.3,677935,6230456
242,16.180785865467804,493.68999999999994,160.51,48.82000000000001,5.061573176545368,12.529373245404946,18.75562724014337,29.41941218637993,0.5583333333333333,0.4583333333333333,701559,6231104
244,15.251751912398253,584.49,186.78,67.75,4.663270167911436,11.291286349912601,17.805623655913976,28.459333333333333,0.475,0.38333333333333336,696405,6227899
261,9.97469118685665,887.89,203.66,145.81,-0.9263187933682927,6.041281979977753,12.074523297491039,23.857286738351256,0.125,0.06666666666666667,714587,6320905
402,14.679883808287869,979.61,252.73000000000002,112.5,1.107977779543408,12.296171539806133,15.888870967741934,30.55800358422939,0.31666666666666665,0.23333333333333334,767998,6299158
417,10.24136418330773,1313.15,403.45,205.1,-0.8038783833889506,6.740913713650087,12.018659498207885,24.10227598566308,0.058333333333333334,0.016666666666666666,676151,6289967
425,13.02406619458128,1492.77,525.46,181.72,2.0259791302505428,9.427561179087876,13.861283154121862,27.50467383512545,0.13333333333333333,0.075,666339,6263745
