CODE_STATION,ANNEE,MOIS,TEMP_MAX_MOY,TEMP_MIN_MOY,CUMUL_PRECIP,TEMP_MAX_MAX,TEMP_MIN_MIN
56,2004,8,29.18709677419354838709677419354838709677,17.33548387096774193548387096774193548387,97.1,38.7,11.8
56,2004,9,25.24333333333333333333333333333333333333,15.01,52.8,31.5,7.8
56,2004,10,21.42903225806451612903225806451612903226,12.44193548387096774193548387096774193548,53.2,28,3.5
56,2004,11,13.58,4.97333333333333333333333333333333333333,5.7,18.8,-0.5
56,2004,12,10.70967741935483870967741935483870967742,4.01935483870967741935483870967741935484,73,17,-2.7
56,2005,1,10.10645161290322580645161290322580645161,2.28064516129032258064516129032258064516,25.5,14.4,-4.4
56,2005,2,8.29642857142857142857142857142857142857,0.6178571428571428571428571428571428571429,141,14.8,-5.1
56,2005,3,13.8516129032258064516129032258064516129,3.46774193548387096774193548387096774194,21.5,22.1,-9.3
56,2005,4,17.58333333333333333333333333333333333333,7.43666666666666666666666666666666666667,50.5,30.1,3.9
56,2005,5,22.8483870967741935483870967741935483871,11.24193548387096774193548387096774193548,37,28.5,7.2
56,2005,6,28.98666666666666666666666666666666666667,15.67666666666666666666666666666666666667,12.5,35.3,9.8
56,2005,7,30.08709677419354838709677419354838709677,17.06451612903225806451612903225806451613,0,35.7,12
56,2005,8,27.75806451612903225806451612903225806452,15.1516129032258064516129032258064516129,53.5,33.5,11.1
56,2005,9,24.86333333333333333333333333333333333333,13.53666666666666666666666666666666666667,242,32.3,6.8
56,2005,10,19.00322580645161290322580645161290322581,13.30645161290322580645161290322580645161,160,24.5,8.1
56,2005,11,13.64,5.28666666666666666666666666666666666667,158.5,20.6,-0.7
56,2005,12,8.79354838709677419354838709677419354839,-0.4,26.5,15.2,-6.3
56,2006,1,8.81290322580645161290322580645161290323,2.22258064516129032258064516129032258065,190,14.6,-2.9
56,2006,2,11.41071428571428571428571428571428571429,1.39642857142857142857142857142857142857,13,18.2,-3.3
